날짜,대분류,소분류,20M,20F,30M,30F,40M,40F,50M,50F,60M,60F
2019-07-16,식품,마/야콘,,1,,,,,,,,
2019-07-16,식품,마늘/생강,6,5,15,16,6,22,9,10,2,1
2019-07-16,냉난방가전,멀티형 에어컨,,,,2,2,3,1,1,,
2019-07-16,뷰티,메이크업 박스,,4,,,,,,,,
2019-07-16,뷰티,메이크업 브러쉬,14,67,4,49,11,29,1,11,,4
2019-07-16,식품,메추리알,4,2,2,7,7,8,1,1,,1
2019-07-16,식품,명태/동태,,3,1,3,1,3,1,3,1,1
2019-07-16,식품,무/배추,,1,1,4,,2,1,1,,
2019-07-16,식품,무김치,5,25,23,102,62,203,35,137,10,17
2019-07-16,식품,문어,,1,3,4,4,4,,3,,
2019-07-16,식품,물김치,,2,2,4,5,8,1,6,1,
2019-07-16,식품,미나리,,,1,,2,1,,2,,2
2019-07-16,식품,미숫가루/곡물가루,2,5,10,21,10,13,5,9,3,1
2019-07-16,뷰티,미용가위,,1,3,4,1,1,,,,
2019-07-16,식품,믹스 채소,1,2,,2,3,1,1,1,1,
2019-07-16,식품,밀크티/티라떼,35,92,25,61,16,29,7,9,1,2
2019-07-16,식품,바나나/파인애플/망고,8,29,31,95,42,115,18,37,17,12
2019-07-16,식품,바나나우유,10,8,7,23,5,13,5,3,1,2
2019-07-16,뷰티,바디 보습제,28,85,47,114,37,89,19,25,15,2
2019-07-16,뷰티,바디 세트,1,9,8,15,5,11,2,8,,4
2019-07-16,뷰티,바디 스크럽,3,29,6,20,3,12,2,6,2,1
2019-07-16,뷰티,바디 클렌져,30,104,81,217,64,122,24,63,12,12
2019-07-16,뷰티,바디케어용 땀패드,,2,,2,,1,,,,
2019-07-16,뷰티,바디케어용 때비누,,,3,2,3,5,,2,1,3
2019-07-16,뷰티,바디케어용 볼륨업크림,1,4,2,7,2,4,1,1,,
2019-07-16,뷰티,바디케어용 슬리밍,,,1,5,1,5,,,,
2019-07-16,뷰티,바디케어용 제모제,14,29,15,23,10,9,4,6,,1
2019-07-16,뷰티,바디케어용 청 결제,4,24,14,54,10,26,2,11,1,4
2019-07-16,식품,반건조고구마,3,12,5,20,3,17,4,5,1,
2019-07-16,식품,반찬류,3,13,17,42,13,31,7,19,5,6
2019-07-16,식품,배/포도/과일즙,9,10,25,40,26,24,8,14,6,
2019-07-16,식품,배추김치,1,26,41,71,45,126,35,71,16,16
2019-07-16,식품,백김치,,1,,,1,2,,,,
2019-07-16,뷰티,베이스 메이크업 세트,,3,,1,1,3,,,,
2019-07-16,뷰티,베이스 메이크업용 BB크림,3,18,8,40,4,23,3,9,,1
2019-07-16,뷰티,베이스 메이크업용 CC크림,,,,2,,5,,2,,
2019-07-16,뷰티,베이스 메이크업용 가루파우더,2,9,6,7,2,17,2,2,,
2019-07-16,뷰티,베이스 메이크업용 메이크업베이스,1,13,5,6,1,13,2,3,,2
2019-07-16,뷰티,베이스 메이크업용 컨실러,3,31,4,22,3,12,,7,1,1
2019-07-16,뷰티,베이스 메이크업용 쿠션팩트,14,105,17,120,28,97,9,30,2,10
2019-07-16,뷰티,베이스 메이크업용 트윈케이크,,2,2,2,,7,1,1,,
2019-07-16,뷰티,베이스 메이크업용 파우더팩트,4,39,31,105,15,99,5,31,,4
2019-07-16,뷰티,베이스 메이크업용 파운데이션,6,121,17,113,18,74,18,35,1,4
2019-07-16,뷰티,베이스 메이크업용 프라이머,4,18,12,28,9,16,6,6,1,
2019-07-16,냉난방가전,벽걸이 에어컨,2,1,3,7,2,8,4,2,2,3
2019-07-16,냉난방가전,벽걸이형 선풍기,1,,3,6,9,11,5,2,4,3
2019-07-16,식품,보리차,1,,7,19,7,6,1,2,1,
2019-07-16,냉난방가전,보일러,,,,,,,1,1,,
2019-07-16,식품,복분자/석류/과실즙,12,15,17,60,24,75,21,24,6,11
2019-07-16,냉난방가전,복합식 가습기,,2,,1,3,1,,1,,
2019-07-16,식품,부추,2,2,2,8,4,7,,5,,1
2019-07-16,뷰티,뷰티 눈썹정리도구,1,10,3,10,2,5,1,2,1,1
2019-07-16,뷰티,뷰티 속눈썹/쌍꺼풀,2,25,3,29,4,17,1,6,,2
2019-07-16,뷰티,뷰티 손거울,,9,5,5,3,6,,3,,1
2019-07-16,뷰티,뷰티 타투,8,18,4,16,3,7,2,1,,
2019-07-16,뷰티,뷰티 헤어캡,,5,4,6,2,3,1,4,,1
2019-07-16,뷰티,뷰티 화장솜,7,52,12,48,3,30,2,13,1,2
2019-07-16,뷰티,뷰티 화장품 공병/케이스,5,4,8,8,6,6,1,4,,1
2019-07-16,뷰티,뷰티용 기름종이,3,5,3,6,2,,,2,,
2019-07-16,뷰티,뷰티용 면봉/귀이개,4,5,13,46,13,19,2,4,1,
2019-07-16,뷰티,뷰티용 뷰러,1,10,4,12,3,3,,2,,
2019-07-16,뷰티,뷰티용 샤프너,,3,1,1,3,,,1,,
2019-07-16,뷰티,뷰티용 여드름압출기,3,6,7,14,3,10,1,2,,1
2019-07-16,식품,브로콜리/셀러리,5,6,12,27,8,7,3,4,2,5
2019-07-16,식품,비타민,40,74,84,216,131,166,48,80,19,21
2019-07-16,식품,비타민/화이바 음료,5,15,14,24,14,18,18,6,9,1
2019-07-16,냉난방가전,산림욕기,,,1,,,,,,,
2019-07-16,식품,삼치,2,2,6,4,,3,,3,2,
2019-07-16,식품,상황버섯,,1,,,1,,,,,
2019-07-16,식품,새송이버섯,1,3,7,12,,7,1,4,,
2019-07-16,식품,새우/대하,14,10,14,20,16,10,2,3,,
2019-07-16,뷰티,색조 메이크업 립글로스,,1,1,6,1,2,,,1,
2019-07-16,뷰티,색조 메이크업 립라이너,,3,,,,1,,1,,
2019-07-16,뷰티,색조 메이크업 립밤,14,22,13,25,7,23,,3,1,1
2019-07-16,뷰티,색조 메이크업 립스틱,7,91,11,92,20,68,10,22,5,5
2019-07-16,뷰티,색조 메이크업 립틴트,16,168,34,124,18,66,4,6,1,5
2019-07-16,뷰티,색조 메이크업 마스카라,1,36,11,31,6,24,,10,1,2
2019-07-16,뷰티,색조 메이크업 볼터치,3,40,7,18,4,21,3,3,2,3
2019-07-16,뷰티,색조 메이크업 속눈썹영양제,,9,2,18,2,5,1,4,,
2019-07-16,뷰티,색조 메이크업 쉐딩/하이라이터,1,13,6,5,2,11,1,1,,
2019-07-16,뷰티,색조 메이크업 아이라이너,6,72,13,77,21,83,5,48,2,5
2019-07-16,뷰티,색조 메이크업 아이브로우,9,46,25,76,19,63,5,21,3,6
2019-07-16,뷰티,색조 메이크업 아이섀도우,6,71,11,58,6,28,5,6,1,
2019-07-16,식품,생닭/닭부분육,3,2,11,30,11,32,3,5,2,1
2019-07-16,식품,생선류,7,9,17,26,15,19,5,6,1,2
2019-07-16,식품,생수,95,234,279,514,250,456,142,198,53,47
2019-07-16,식품,생식/선식 분말,,1,3,9,4,20,2,14,2,5
2019-07-16,뷰티,샤워코롱,,,,1,,2,,8,,1
2019-07-16,뷰티,샴푸,89,216,210,465,187,375,86,137,18,36
2019-07-16,뷰티,선로션,2,11,7,16,5,9,3,4,,2
2019-07-16,뷰티,선스프레이,,3,1,2,1,2,1,,,1
2019-07-16,식품,선식,1,1,3,6,,5,1,4,,
2019-07-16,뷰티,선케어용 선밤,6,31,26,56,30,42,5,19,2,3
2019-07-16,뷰티,선크림,14,76,28,131,30,79,15,20,5,8
2019-07-16,뷰티,선파우더,,,,1,,,,,,
2019-07-16,뷰티,세안도구,3,7,3,9,1,2,,,,1
2019-07-16,식품,소고기 등심/안심,2,5,9,30,10,15,2,9,3,
2019-07-16,식품,소고기 육회,46,74,58,62,52,60,8,6,3,
2019-07-16,뷰티,손톱정리도구,2,,3,5,10,8,7,9,3,3
2019-07-16,식품,수산 생물,12,28,23,52,22,35,8,9,4,2
2019-07-16,식품,수입우육,6,25,29,68,25,76,15,33,3,15
2019-07-16,식품,숙취/에너지/건강 음료,7,15,27,33,33,23,13,13,3,7
2019-07-16,뷰티,스크럽/필링크림,12,36,19,78,9,46,9,7,,6
2019-07-16,뷰티,스킨케어 곡물팩,,1,,4,1,2,,,,
2019-07-16,뷰티,스킨케어 마스크팩,28,143,58,185,55,140,21,40,5,9
2019-07-16,뷰티,스킨케어 수면팩,,6,7,12,4,7,3,4,,2
2019-07-16,뷰티,스킨케어 시트마스크팩,9,62,18,63,11,38,8,8,2,3
2019-07-16,뷰티,스킨케어 워시오프팩,2,13,,21,1,6,,1,1,
2019-07-16,뷰티,스킨케어 코팩,7,38,15,38,23,40,10,28,3,5
2019-07-16,뷰티,스킨케어 필오프팩,2,7,6,16,3,4,,3,1,
2019-07-16,냉난방가전,스탠드형 냉온풍기,,,3,1,3,2,2,,1,
2019-07-16,냉난방가전,스탠드형 에어컨,,,8,9,5,9,5,3,4,1
2019-07-16,식품,스피루리나 영양제,,,3,3,4,5,1,2,,1
2019-07-16,식품,시금치,,2,1,6,1,3,,1,1,
2019-07-16,식품,식혜/수정과,2,1,10,10,11,19,3,3,3,
2019-07-16,냉난방가전,신발건조기,,,1,,,,,,,
2019-07-16,식품,쌀,24,33,121,193,135,224,52,101,24,42
2019-07-16,식품,쌈채소,6,14,15,55,13,42,2,14,3,3
2019-07-16,식품,아몬드유/코코넛밀크,4,22,9,37,11,30,3,11,1,
2019-07-16,식품,아이스티,6,22,23,33,16,31,11,6,,
2019-07-16,뷰티,애프터선,11,19,19,62,16,14,2,10,,4
2019-07-16,식품,야채/호박즙,11,46,24,70,15,36,14,17,6,8
2019-07-16,식품,양념 돈육,,1,2,7,5,5,,,,
2019-07-16,식품,양념우육,2,7,9,9,5,5,,4,1,1
2019-07-16,식품,양배추/양상추,3,5,5,19,3,11,3,5,1,
2019-07-16,식품,양파/마늘즙,4,6,10,12,20,23,14,24,7,2
2019-07-16,식품,어란(생선알),1,,,6,1,4,,2,1,
2019-07-16,식품,어린이 음료,1,3,12,26,8,5,4,,,
2019-07-16,식품,어린이영양제,1,3,38,91,21,26,,3,2,
2019-07-16,식품,어린이홍삼,,,29,53,21,16,2,1,3,
2019-07-16,식품,어린잎/새싹채소,,3,,9,1,6,1,1,,
2019-07-16,냉난방가전,업소용 선풍기,2,1,3,,12,8,9,,2,2
2019-07-16,냉난방가전,에어워셔,,1,,,,,,1,,
2019-07-16,냉난방가전,에어커튼,,,,1,,,,,,
2019-07-16,냉난방가전,에어컨 리모컨,3,,10,4,4,8,5,,2,1
2019-07-16,식품,에이드,4,17,11,15,5,7,4,2,1,
2019-07-16,식품,연어/훈제연어,3,6,1,6,3,9,2,4,,
2019-07-16,식품,오리고기/훈제오리,10,20,35,76,37,84,19,43,10,12
2019-07-16,식품,오메가3/스쿠알렌 영양제,10,16,37,64,31,44,18,34,9,2
2019-07-16,식품,오이/가지,1,6,5,31,7,23,4,6,2,2
2019-07-16,식품,오징어,2,5,15,43,15,36,7,13,6,1
2019-07-16,식품,옥돔,,,,2,1,,,,1,
2019-07-16,식품,옥수수,10,30,44,121,61,158,42,81,9,27
2019-07-16,식품,옥수수차,,3,4,4,5,7,1,3,1,5
2019-07-16,냉난방가전,온수매트,,,,,,1,,1,,
2019-07-16,냉난방가전,온열매트,6,7,35,12,35,25,17,8,4,3
2019-07-16,냉난방가전,온풍기,,,,,,,1,,,
2019-07-16,식품,옻/칡/쑥즙,3,2,3,4,5,7,4,5,,
2019-07-16,식품,요거트/발효유,14,49,46,122,22,78,8,27,3,7
2019-07-16,식품,우엉/연근,,,,1,,,,1,,1
2019-07-16,식품,원두커피,8,33,56,93,59,108,56,41,13,6
2019-07-16,식품,윙봉/닭다리/날개,,,5,1,1,2,1,1,,
2019-07-16,식품,유자차,1,,6,9,1,4,3,4,2,
2019-07-16,식품,유제품 음료,14,36,39,83,20,43,15,19,1,5
2019-07-16,식품,율무차,,2,,1,1,5,,,,1
2019-07-16,식품,음용 식초,2,7,6,11,8,14,2,2,1,2
2019-07-16,냉난방가전,의류건조기,3,1,3,7,6,4,5,11,2,1
2019-07-16,냉난방가전,이동형 에어컨,1,,10,4,13,1,1,2,4,
2019-07-16,식품,이온음료,4,18,32,43,27,34,7,6,10,2
2019-07-16,식품,인삼/수삼/산삼,1,8,7,15,6,13,4,7,1,1
2019-07-16,식품,인스턴트커피,29,69,145,224,246,197,163,98,58,26
2019-07-16,뷰티,입욕제,5,12,2,14,1,7,,2,,1
2019-07-16,냉난방가전,자연식 가습기,,,,,1,,,,,
2019-07-16,식품,잡곡,1,6,12,36,19,31,3,12,4,6
2019-07-16,식품,잡곡 씨드류,1,3,,3,1,3,1,4,1,
2019-07-16,식품,장어,5,12,16,30,22,35,8,22,4,3
2019-07-16,식품,장조림/카레용 돈육,1,,1,4,3,3,1,,,
2019-07-16,식품,저/무지방우유,3,12,11,32,16,24,11,9,,
2019-07-16,냉난방가전,전기온수기,,,2,1,6,3,1,,,
2019-07-16,냉난방가전,전기장판,,1,,,1,,1,1,,
2019-07-16,식품,전복 생물,,6,11,50,17,64,14,54,10,20
2019-07-16,식품,전통주,,1,,1,,,,,,
2019-07-16,식품,전통차,,7,6,25,13,37,8,12,4,4
2019-07-16,식품,절임배추/김치속,,,1,,1,1,,1,1,
2019-07-16,식품,젓갈류,4,11,13,26,12,31,10,19,4,5
2019-07-16,냉난방가전,제습기,5,13,17,13,16,8,5,7,2,1
2019-07-16,식품,조개,4,7,17,26,19,21,11,10,5,1
2019-07-16,식품,주꾸미,4,26,28,35,26,29,4,4,,
2019-07-16,냉난방가전,중대형 에어컨,,,,,1,,,,,
2019-07-16,식품,차 선물세트,,6,1,4,1,5,1,4,,
2019-07-16,식품,차/곡물 음료,1,4,7,13,17,19,6,7,1,5
2019-07-16,식품,참외/메론/수박,11,33,42,94,62,103,20,56,11,15
2019-07-16,냉난방가전,천장형 에어컨,,1,,,,,,,,
2019-07-16,식품,초유 영양제,1,,4,5,2,2,,,,1
2019-07-16,냉난방가전,초음파식 가습기,2,,1,1,,4,2,,,
2019-07-16,식품,초코우유,8,10,5,10,7,16,1,1,,
2019-07-16,식품,카페 푸드,53,140,63,173,51,100,14,19,3,4
2019-07-16,식품,카페용 초콜릿시럽,,1,4,2,6,8,2,3,1,
2019-07-16,냉난방가전,카페트매트,,,1,,,,,,,
2019-07-16,식품,칼슘/철분 영양제,4,18,27,66,26,31,14,19,6,3
2019-07-16,식품,캡슐/POD커피,6,11,36,57,32,41,19,14,7,1
2019-07-16,식품,커피용 프림,,,,,,2,,,,
2019-07-16,식품,커피음료,120,332,194,467,161,267,47,65,13,14
2019-07-16,냉난방가전,컨벡터,,,,,1,,,,,
2019-07-16,식품,코코아/핫초코,12,10,6,14,9,12,3,1,1,
2019-07-16,식품,콜라겐/코큐텐 영양제,12,22,14,66,13,70,17,39,5,11
2019-07-16,식품,콩나물/숙주,2,4,12,22,10,29,3,6,,1
2019-07-16,뷰티,클렌징 로션,4,17,1,5,1,6,,5,,
2019-07-16,뷰티,클렌징 오일,4,67,17,81,18,64,5,14,4,3
2019-07-16,뷰티,클렌징 워터/젤,8,42,14,47,4,34,3,12,,2
2019-07-16,뷰티,클렌징 크림,,6,2,7,3,7,,2,1,2
2019-07-16,뷰티,클렌징 티슈,2,9,7,40,6,26,2,4,1,1
2019-07-16,뷰티,클렌징 폼,52,94,74,121,44,132,19,45,8,7
2019-07-16,식품,클로렐라 영양제,,,3,3,2,1,2,1,,
2019-07-16,식품,키위/참다래,1,9,3,23,12,23,6,14,1,5
2019-07-16,냉난방가전,탁상/USB 선풍기,1,2,12,19,19,17,2,7,5,4
2019-07-16,식품,탄산수,7,36,59,125,49,105,15,21,3,7
2019-07-16,식품,탄산음료,34,52,113,112,98,83,40,46,11,16
2019-07-16,뷰티,태닝용 선크림,3,,,5,1,5,2,,,
2019-07-16,식품,토마토,3,25,28,61,28,53,14,34,9,11
2019-07-16,뷰티,트리트먼트,9,83,24,155,31,115,21,64,4,8
2019-07-16,식품,파/양파,4,17,12,59,27,36,12,28,2,5
2019-07-16,식품,파김치,,,3,9,1,3,6,2,1,1
2019-07-16,뷰티,팩도구,1,2,,4,1,,,,,
2019-07-16,식품,포도/거봉/체리,,1,2,11,1,4,1,5,,
2019-07-16,식품,표고버섯,,1,2,8,3,7,3,1,,2
2019-07-16,뷰티,풋스프레이,,4,1,1,1,1,,,,
2019-07-16,뷰티,풋워시/스크럽,3,4,2,3,2,1,1,,,
2019-07-16,뷰티,풋크림,1,2,8,17,3,10,1,3,,
2019-07-16,뷰티,풋패치,5,8,10,29,6,19,2,3,1,1
2019-07-16,식품,프라페/버블티 파우더,6,10,7,12,8,17,6,5,,
2019-07-16,식품,프로바이오틱스,22,76,102,287,100,191,55,100,26,23
2019-07-16,식품,프로폴리스/로얄젤리,1,6,13,34,14,21,9,15,2,4
2019-07-16,식품,한방 분말/환제품,11,29,28,70,54,79,19,39,17,16
2019-07-16,식품,한방재료,2,2,6,11,17,10,4,7,4,1
2019-07-16,식품,한우육,,10,12,52,23,41,14,27,,3
2019-07-16,식품,해조류 다시마,,1,2,1,1,4,1,,,2
2019-07-16,식품,해조류 미역,2,9,3,34,13,16,2,10,2,1
2019-07-16,식품,해초류 ,1,1,2,5,2,3,,3,,1
2019-07-16,뷰티,핸드워시/스크럽,3,16,27,56,25,24,7,12,3,2
2019-07-16,뷰티,핸드크림,3,23,9,44,14,19,5,9,2,1
2019-07-16,식품,허브차,7,31,22,60,15,27,11,21,2,6
2019-07-16,식품,헛개/가시오가피,,,,1,,,,,,
2019-07-16,뷰티,헤어 브러쉬,2,12,6,18,6,15,4,5,2,1
2019-07-16,뷰티,헤어매니큐어,,3,2,3,1,1,,3,1,
2019-07-16,뷰티,헤어무스,1,,,,,,1,1,,
2019-07-16,뷰티,헤어스타일링용 염색약,11,68,36,96,49,89,23,51,8,3
2019-07-16,뷰티,헤어스타일링용 펌제,17,12,9,15,8,10,,1,,1
2019-07-16,뷰티,헤어스타일링용 흑채,1,4,5,3,4,8,3,3,,
2019-07-16,뷰티,헤어스프레이,19,9,22,20,8,11,5,9,1,2
2019-07-16,뷰티,헤어에센스,14,57,33,79,40,85,15,39,4,8
2019-07-16,뷰티,헤어왁스,11,4,22,14,16,9,1,2,1,3
2019-07-16,뷰티,헤어젤,,1,2,5,4,,2,,,2
2019-07-16,뷰티,헤어케어세트,,6,2,9,2,10,4,2,,
2019-07-16,식품,호박,1,17,14,51,18,46,7,17,2,2
2019-07-16,식품,혼합견과,2,9,5,19,10,16,6,9,,2
2019-07-16,식품,혼합곡,,,,,2,1,,,,
2019-07-16,식품,홍삼 간식,,,1,2,,5,1,,,
2019-07-16,식품,홍삼 분말/환,1,,2,6,1,3,1,3,2,
2019-07-16,식품,홍삼 음료,,,1,2,,3,3,2,,
2019-07-16,식품,홍삼/인삼 제품,2,2,17,22,7,12,9,5,3,1
2019-07-16,식품,홍삼액/홍삼정,16,27,39,106,51,96,36,49,12,15
2019-07-16,식품,홍삼절편/홍삼정과,5,,7,8,9,7,5,5,5,1
2019-07-16,식품,홍어,,,2,,1,1,,,,
2019-07-16,식품,홍차,4,11,7,15,4,5,2,6,1,2
2019-07-16,뷰티,화장 비누,6,30,21,79,47,60,17,33,12,9
2019-07-16,뷰티,화장 퍼프,5,57,8,64,10,32,3,8,1,1
2019-07-16,식품,환자식,2,3,2,14,12,23,13,15,5,3
2019-07-16,냉난방가전,황토매트,,,,,,,1,,,
2019-07-16,식품,회,117,262,149,254,84,116,33,32,8,12
2019-07-16,냉난방가전,휴대용 선풍기,20,29,26,39,26,40,3,15,1,
2019-07-16,식품,흰우유,19,44,100,225,70,134,21,42,5,14
2019-07-16,냉난방가전,히터,,2,1,1,1,2,,,,
2019-07-17,식품,가공란,15,30,17,34,21,25,6,12,1,1
2019-07-17,냉난방가전,가열식 가습기,,,,,,,1,,,
2019-07-17,식품,가자미,,2,3,5,1,4,1,2,,
2019-07-17,식품,갈비/찜/바비큐용 돈육,,4,3,3,4,3,1,,,1
2019-07-17,식품,갈비용 우육,,,7,3,1,3,,,,
2019-07-17,식품,갈치,2,6,13,32,20,42,6,22,2,14
2019-07-17,식품,감/홍시,,1,3,4,2,4,1,1,,
2019-07-17,식품,감귤/한라봉/오렌지,6,10,34,61,23,61,11,14,4,8
2019-07-17,식품,감마리놀렌산 영양제,,3,1,8,2,4,1,4,1,
2019-07-17,식품,감말랭이,,,1,,1,3,1,1,,
2019-07-17,식품,감자,9,26,20,58,8,55,14,25,5,10
2019-07-17,식품,갓김치,1,3,5,5,8,19,11,17,1,3
2019-07-17,식품,건강즙,13,6,12,25,19,36,8,19,4,10
2019-07-17,식품,건강즙/녹용,,3,16,22,8,17,7,6,,3
2019-07-17,식품,건대추,,6,3,2,3,2,1,1,,
2019-07-17,식품,건망고,1,1,1,3,,2,2,,,
2019-07-17,식품,건바나나,,5,1,4,1,5,2,1,,
2019-07-17,식품,건어물 건새우,,,,,,1,,,,
2019-07-17,식품,건어물 노가리,1,3,2,2,2,4,,,1,
2019-07-17,식품,건어물 마른오징어,5,34,33,67,35,73,17,22,1,3
2019-07-17,식품,건어물 멸치,,3,7,20,14,28,2,21,3,2
2019-07-17,식품,건어물 쥐포,,6,10,25,17,27,6,6,1,2
2019-07-17,식품,건어물 진미채,1,2,1,20,8,14,4,2,,5
2019-07-17,식품,건어물 황태,2,1,8,14,11,11,4,7,,2
2019-07-17,식품,건자두,2,2,3,17,16,20,6,20,2,2
2019-07-17,식품,건포도,,1,,2,1,,,5,,
2019-07-17,식품,게장류,5,24,7,20,8,20,5,7,,4
2019-07-17,식품,견과류,5,13,20,38,23,39,5,21,7,1
2019-07-17,식품,견과류 땅콩,,,8,7,4,6,5,4,,
2019-07-17,식품,견과류 마카다미아,1,3,,4,,2,,,,1
2019-07-17,식품,견과류 밤,2,6,6,17,9,12,1,8,3,2
2019-07-17,식품,견과류 잣/은행,1,2,,5,2,4,1,4,2,2
2019-07-17,식품,견과류 카카오닙스,,3,,3,4,3,1,1,,1
2019-07-17,식품,견과류 캐슈넛,,2,2,3,5,6,1,5,,1
2019-07-17,식품,견과류 피스타치오,,1,3,1,2,1,,2,,2
2019-07-17,식품,견과류 호두,6,3,4,10,9,8,2,5,3,1
2019-07-17,식품,계란,4,11,27,57,8,59,16,17,1,8
2019-07-17,식품,고등어,9,12,23,60,26,76,14,20,8,10
2019-07-17,식품,고추/피망/파프리카,4,11,14,41,15,44,12,15,2,3
2019-07-17,식품,곡물차,,5,8,9,7,8,2,1,,
2019-07-17,냉난방가전,공기정화 용품,9,9,26,30,19,21,15,5,2,
2019-07-17,냉난방가전,공기청정기,1,4,17,6,13,9,7,7,2,
2019-07-17,식품,곶감/반건시,,,,1,1,1,,1,,
2019-07-17,식품,과실차,,9,11,18,10,12,8,5,,1
2019-07-17,식품,과일류,4,28,22,56,36,83,20,55,11,14
2019-07-17,식품,과일세트,,2,,,,1,,,,
2019-07-17,식품,과채 음료/주스,14,47,53,124,83,84,22,25,6,11
2019-07-17,식품,구이/수육용 돈육,,2,,,,,1,,,
2019-07-17,식품,국내산 돈육,1,4,4,14,5,23,1,6,,3
2019-07-17,식품,굴 생물,,1,,1,,,1,,,
2019-07-17,식품,굴비/조기,1,5,7,21,9,29,8,15,1,10
2019-07-17,식품,글루코사민/키토산 영양제,3,6,3,10,3,10,2,9,2,
2019-07-17,뷰티,기능성 링클케어 화장품,,,,2,,2,,,,
2019-07-17,뷰티,기능성 모공관리 화장품,7,11,5,16,2,11,1,5,,
2019-07-17,뷰티,기능성 아이케어 화장품,9,20,19,69,23,106,13,51,3,16
2019-07-17,뷰티,기능성 영양보습 화장품,,1,,6,1,,1,,,
2019-07-17,뷰티,기능성 트러블케어 화장품,4,23,3,19,4,12,2,2,1,1
2019-07-17,뷰티,기능성 화장품 세트,,,1,2,,4,,1,,
2019-07-17,뷰티,기초 화장용 로션,39,73,58,118,31,75,17,24,3,9
2019-07-17,뷰티,기초 화장용 미스트,9,44,14,39,11,22,4,7,1,1
2019-07-17,뷰티,기초 화장용 스킨,36,136,36,174,49,91,14,35,5,13
2019-07-17,뷰티,기초 화장용 에센스,37,143,46,220,38,159,32,59,6,11
2019-07-17,뷰티,기초 화장용 오일/앰플,14,63,30,79,16,47,8,16,3,2
2019-07-17,뷰티,기초 화장용 크림,99,363,178,520,132,395,57,151,20,30
2019-07-17,식품,기타 농산물,1,3,8,30,16,36,7,12,2,3
2019-07-17,식품,기타 주스류,24,30,34,65,45,71,17,15,5,6
2019-07-17,식품,기타 한방/환제품,,,5,2,1,6,3,3,1,
2019-07-17,식품,김치류,9,20,25,81,53,125,29,93,9,25
2019-07-17,식품,꽃게,1,1,1,8,,,2,1,1,
2019-07-17,식품,나물,2,9,4,13,6,10,4,9,,3
2019-07-17,식품,낙지,4,5,4,11,7,10,1,4,,1
2019-07-17,뷰티,남성 로션,8,4,9,8,10,5,2,2,3,2
2019-07-17,뷰티,남성 메이크업,8,2,5,1,2,2,,,,
2019-07-17,뷰티,남성 선케어,1,,2,2,1,1,,,,
2019-07-17,뷰티,남성 세트,9,8,8,11,14,6,11,5,6,2
2019-07-17,뷰티,남성 쉐이빙,4,2,12,9,16,2,1,1,6,1
2019-07-17,뷰티,남성 스킨,3,3,15,16,18,9,7,8,2,3
2019-07-17,뷰티,남성 에센스,7,3,20,16,16,8,7,8,3,1
2019-07-17,뷰티,남성 크림,2,,1,1,2,,5,,,
2019-07-17,뷰티,남성 클렌징,5,1,3,3,2,5,3,1,,
2019-07-17,냉난방가전,냉풍기,1,6,9,5,8,12,4,8,3,
2019-07-17,뷰티,네일 메이크업 용품,19,189,67,333,64,190,17,43,5,6
2019-07-17,뷰티,네일관리 소품,,7,3,13,3,3,1,,,
2019-07-17,뷰티,네일리무버,2,5,2,9,2,,,2,,1
2019-07-17,뷰티,네일세트,2,2,2,9,1,2,1,,,
2019-07-17,뷰티,네일아트,1,1,,12,,7,,,,1
2019-07-17,뷰티,네일컬러,1,9,4,24,11,9,2,4,1,1
2019-07-17,뷰티,네일케어,1,8,3,15,2,6,1,1,,1
2019-07-17,식품,녹차,,4,6,7,8,9,5,4,1,2
2019-07-17,식품,느타리버섯,,,2,2,1,2,1,1,,
2019-07-17,식품,다이어트보조식,95,112,73,160,42,152,26,79,6,9
2019-07-17,식품,다이어트용 헬스보충식품,51,27,45,25,20,27,11,15,7,2
2019-07-17,식품,닭 양념육,3,1,3,2,,1,,1,,
2019-07-17,식품,닭가슴살,106,188,109,137,39,99,20,49,7,8
2019-07-17,식품,대게/킹크랩,2,6,4,8,1,2,1,1,1,
2019-07-17,식품,더치커피,7,13,15,23,11,28,7,7,2,3
2019-07-17,뷰티,데오드란트,5,11,17,23,7,15,5,4,,3
2019-07-17,식품,도라지/더덕,,1,2,11,2,7,,,,
2019-07-17,냉난방가전,돈풍기,,,,,,,,1,,
2019-07-17,식품,돼지 곱창,111,291,146,329,68,122,12,24,6,4
2019-07-17,식품,두유,14,83,79,247,109,189,55,119,11,19
2019-07-17,식품,둥굴레차,,2,3,4,4,2,5,1,1,1
2019-07-17,식품,딸기/복분자/블루베리,3,3,8,41,8,17,3,11,3,3
2019-07-17,식품,딸기우유,2,1,8,18,4,10,,1,,3
2019-07-17,냉난방가전,라디에이터,,,,,1,,,,1,
2019-07-17,식품,랍스타,,,,1,2,4,,,,1
2019-07-17,식품,레몬/자몽,3,17,16,25,16,27,9,7,1,1
2019-07-17,식품,루테인/눈 영양제,4,11,20,64,40,86,36,53,17,11
2019-07-17,뷰티,린스,1,14,2,29,13,33,1,8,2,1
2019-07-17,뷰티,립앤아이 리무버,2,19,1,18,5,16,,5,,
2019-07-17,식품,마늘/생강,1,6,9,25,10,26,5,10,2,4
2019-07-17,냉난방가전,멀티형 에어컨,,,2,1,4,3,,,2,
